disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,id,hash,lastRefresh
1575,2005-02-01T00:00:00.000Z,SEVERE STORMS AND FLASH FLOODING,2004-10-30T00:00:00.000Z,2004-10-30T00:00:00.000Z,Major Disaster,HI,Hawaii,Severe Storm,2005-01-28T00:00:00.000Z,2016-03-14T00:00:00.000Z,2016-03-10T00:00:00.000Z,9,0,0,1,1,dde9aa89-751d-4b8f-a07a-ac63fe524c50,89a548a5e95eea7861f2eab203f0fb81f9d5d2e6,2023-03-18T13:22:06.532Z
1574,2005-02-01T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND LANDSLIDES",2005-01-04T00:00:00.000Z,2005-01-25T00:00:00.000Z,Major Disaster,WV,West Virginia,Severe Storm,2005-01-27T00:00:00.000Z,2011-03-23T00:00:00.000Z,2011-03-16T00:00:00.000Z,3,0,0,1,1,0c9ed929-2752-428a-a6b0-04db1a539834,04659e95757e7ca2822f43b695de41a03b4ecb7e,2023-03-18T13:22:06.532Z
1573,2005-01-21T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,2005-01-01T00:00:00.000Z,2005-02-11T00:00:00.000Z,Major Disaster,IN,Indiana,Severe Storm,2005-01-18T00:00:00.000Z,2015-09-24T00:00:00.000Z,2013-12-12T00:00:00.000Z,5,1,1,1,1,316ec86d-653f-4662-9a62-51cf8389c0e6,13862c5e43450f0c977a1e5d6898c0e4c18cb2a7,2023-03-18T13:22:06.532Z
3198,2005-01-11T00:00:00.000Z,SNOW,2004-12-22T00:00:00.000Z,2004-12-24T00:00:00.000Z,Emergency,OH,Ohio,Snowstorm,2005-01-07T00:00:00.000Z,2009-10-01T00:00:00.000Z,2009-09-18T00:00:00.000Z,5,0,0,1,0,9d1cb10f-2581-4b00-9344-72d4494e2dde,9084bb12da815080d62d9c7dd18868fb6bae0368,2023-03-18T13:22:06.532Z
3197,2005-01-11T00:00:00.000Z,SNOW,2004-12-21T00:00:00.000Z,2004-12-23T00:00:00.000Z,Emergency,IN,Indiana,Snowstorm,2005-01-07T00:00:00.000Z,2010-06-14T00:00:00.000Z,2010-06-09T00:00:00.000Z,5,0,0,1,0,ea37b132-3ec7-44eb-a339-408e1a90d2d1,97fbfd1aee6c050834eeae031d18007cbb0a2a6f,2023-03-18T13:22:06.532Z
1572,2004-11-15T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING FROM THE REMNANTS OF ",2004-09-28T00:00:00.000Z,2004-10-02T00:00:00.000Z,Major Disaster,DE,Delaware,Severe Storm,2004-11-10T00:00:00.000Z,2013-08-19T00:00:00.000Z,2010-04-27T00:00:00.000Z,3,0,0,1,1,a5eab4b6-8ecf-4777-982e-e2531d3e84f1,57070a7a6a3a96bfc01740f21d263f18b1e91f5a,2023-03-18T13:22:06.532Z
1571,2004-11-15T00:00:00.000Z,"SEVERE WINTER STORM, TIDAL SURGES AND FLOODING",2004-10-18T00:00:00.000Z,2004-10-24T00:00:00.000Z,Major Disaster,AK,Alaska,Severe Storm,2004-11-10T00:00:00.000Z,2011-03-23T00:00:00.000Z,2011-03-22T00:00:00.000Z,10,0,0,1,1,dc00777e-3b42-4b1a-a313-216a27ad1801,3922d8ad0cefe4bbe230afb6b8de3faefe3d6ca5,2023-03-18T13:22:06.532Z
1570,2004-10-18T00:00:00.000Z,SEVERE STORMS AND FLOODING FROM THE REMANANTS OF HURRICANE JEANNE,2004-09-27T00:00:00.000Z,2004-09-30T00:00:00.000Z,Major Disaster,VA,Virginia,Severe Storm,2004-10-14T00:00:00.000Z,2009-10-13T00:00:00.000Z,2009-09-30T00:00:00.000Z,3,1,1,0,1,f16370a6-c8cd-4f9b-8180-e5cb941d03b9,43a389cc51abc7c2bc13cd1f83ebfdfc81b6b931,2023-03-18T13:22:06.532Z
1568,2004-10-07T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-09-16T00:00:00.000Z,2004-09-20T00:00:00.000Z,Major Disaster,TN,Tennessee,Severe Storm,2004-10-05T00:00:00.000Z,2012-07-16T00:00:00.000Z,2012-07-12T00:00:00.000Z,4,0,0,1,1,29a49c34-201a-43ff-baf7-e40db6304e11,310c337627d588b36f4a1aadecf6734f17825273,2023-03-18T13:22:06.532Z
1569,2004-10-07T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-09-14T00:00:00.000Z,2004-09-27T00:00:00.000Z,Major Disaster,MN,Minnesota,Severe Storm,2004-10-05T00:00:00.000Z,2012-05-09T00:00:00.000Z,2012-04-27T00:00:00.000Z,5,1,1,1,1,a3d9748a-be14-46fd-93ff-e501d1d4f77e,654dfd1b217990c2d05164f936be8b0ea473f31f,2023-03-18T13:22:06.532Z
1567,2004-10-07T00:00:00.000Z,TROPICAL STORM JEANNE,2004-09-14T00:00:00.000Z,2004-09-17T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.,Hurricane,2004-10-05T00:00:00.000Z,2015-12-29T00:00:00.000Z,2015-12-28T00:00:00.000Z,2,0,0,1,1,94327f5d-3979-4045-90ef-663c668e1fdd,aaeee8b2b1549d4b5eeebb29cbd2cd6940bf46b0,2023-03-18T13:22:06.532Z
1566,2004-10-07T00:00:00.000Z,TROPICAL STORM FRANCES,2004-09-06T00:00:00.000Z,2004-10-11T00:00:00.000Z,Major Disaster,SC,South Carolina,Hurricane,2004-10-05T00:00:00.000Z,2013-08-14T00:00:00.000Z,2011-11-02T00:00:00.000Z,4,1,1,0,1,b2c8684e-73aa-4a2e-a221-9024125072ab,fdecbf02f6c2d74aecba9c26cbb3160c7722bac8,2023-03-18T13:22:06.532Z
1565,2004-10-01T00:00:00.000Z,TROPICAL DEPRESSION IVAN,2004-09-16T00:00:00.000Z,2004-09-24T00:00:00.000Z,Major Disaster,NY,New York,Severe Storm,2004-09-30T00:00:00.000Z,2017-08-03T00:00:00.000Z,2017-08-01T00:00:00.000Z,2,1,1,1,1,d6f83bf6-0a4c-482b-9ff6-cebe22989362,ab8b9eb78ca9b72a9d3ea96585e3e0c631620f8e,2023-03-18T13:22:06.532Z
1564,2004-10-01T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-08-13T00:00:00.000Z,2004-09-16T00:00:00.000Z,Major Disaster,NY,New York,Severe Storm,2004-09-30T00:00:00.000Z,2017-08-03T00:00:00.000Z,2017-08-01T00:00:00.000Z,2,1,1,1,1,8c7adc86-0ade-4d18-aa29-d37a1c2f4ac6,df1877954b1cbad2ac9b343a581302f6a446a602,2023-03-18T13:22:06.532Z
1563,2004-10-01T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-09-18T00:00:00.000Z,2004-10-01T00:00:00.000Z,Major Disaster,NJ,New Jersey,Severe Storm,2004-09-29T00:00:00.000Z,2012-01-26T00:00:00.000Z,2012-04-24T00:00:00.000Z,2,1,1,1,1,af2c6ea5-7f3f-44e4-af8f-955859a884eb,f1cad04b6d446bec159f7b011ff7f7e6332e943a,2023-03-18T13:22:06.532Z
1562,2004-09-30T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND TORNADOES",2004-08-27T00:00:00.000Z,2004-08-30T00:00:00.000Z,Major Disaster,KS,Kansas,Severe Storm,2004-09-28T00:00:00.000Z,2011-03-23T00:00:00.000Z,2011-03-22T00:00:00.000Z,7,0,0,1,1,91066015-20f3-45ae-9d5a-e38a4342ba57,054219430c4caa468ac330a6a8997eec51288673,2023-03-18T13:22:06.532Z
1560,2004-09-24T00:00:00.000Z,TROPICAL STORM FRANCES,2004-09-03T00:00:00.000Z,2004-10-30T00:00:00.000Z,Major Disaster,GA,Georgia,Hurricane,2004-09-24T00:00:00.000Z,2018-01-30T00:00:00.000Z,2018-01-10T00:00:00.000Z,4,0,0,1,1,85934fed-ceed-4cd3-a81a-c4aaf61e1db2,20bc1e3f2ca945a662cfcaa8b73e31a85420d036,2023-03-18T13:22:06.532Z
1559,2004-09-23T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-08-12T00:00:00.000Z,2004-09-12T00:00:00.000Z,Major Disaster,VT,Vermont,Severe Storm,2004-09-14T00:00:00.000Z,2011-01-06T00:00:00.000Z,2011-01-04T00:00:00.000Z,1,0,0,1,1,f399c0ea-1907-4ebc-ba89-5b84d06360cd,9fe7a8af4eae6f3b634b699fe9b2cac97bbd2b31,2023-03-18T13:22:06.532Z
1558,2004-09-20T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND LANDSLIDES",2004-09-16T00:00:00.000Z,2004-09-27T00:00:00.000Z,Major Disaster,WV,West Virginia,Severe Storm,2004-09-20T00:00:00.000Z,2012-10-22T00:00:00.000Z,2012-06-05T00:00:00.000Z,3,1,1,1,1,dfcb627f-76fb-49bd-b0ca-a6069a3e5ea0,1d61e0be4cc77c55846dbdbf61811d381d9432c2,2023-03-18T13:22:06.532Z
1557,2004-09-19T00:00:00.000Z,TROPICAL DEPRESSION IVAN,2004-09-17T00:00:00.000Z,2004-10-01T00:00:00.000Z,Major Disaster,PA,Pennsylvania,Hurricane,2004-09-20T00:00:00.000Z,2014-04-14T00:00:00.000Z,2012-04-19T00:00:00.000Z,3,1,1,1,1,a291fd32-1128-4b25-9fd1-d6f90c6d6bbd,a16c71364a37e6df633944c324c865c36fc0b4d3,2023-03-18T13:22:06.532Z
1555,2004-09-19T00:00:00.000Z,SEVERE STORMS AND FLOODING ASSOCIATED WITH TROPICAL DEPRESSION FRANCES,2004-09-08T00:00:00.000Z,2004-09-09T00:00:00.000Z,Major Disaster,PA,Pennsylvania,Severe Storm,2004-09-20T00:00:00.000Z,2010-11-18T00:00:00.000Z,2010-11-09T00:00:00.000Z,3,1,1,0,1,a366d739-b372-4ad7-8fe6-94c879df2af1,67b28c09197b4b999e63090dbc7022dd3cff5ac5,2023-03-18T13:22:06.532Z
1554,2004-09-18T00:00:00.000Z,HURRICANE IVAN,2004-09-14T00:00:00.000Z,2004-10-30T00:00:00.000Z,Major Disaster,GA,Georgia,Hurricane,2004-09-18T00:00:00.000Z,2018-03-01T00:00:00.000Z,2018-02-28T00:00:00.000Z,4,1,1,1,1,0ae4ad25-7d4b-49a0-b00b-adf23693f309,a126c255257762aa21cb4aad203a8a57a6177252,2023-03-18T13:22:06.532Z
1552,2004-09-17T00:00:00.000Z,TROPICAL STORM JEANNE AND RESULTING LANDSLIDES AND MUDSLIDES,2004-09-14T00:00:00.000Z,2004-09-19T00:00:00.000Z,Major Disaster,PR,Puerto Rico,Severe Storm,2004-09-17T00:00:00.000Z,2023-01-24T00:00:00.000Z,2015-08-10T00:00:00.000Z,2,1,1,1,1,ef39a054-4630-4d36-a210-81e31fd81bfd,d37408587a68bcf06c5af0d69e3c2eee3cce44f2,2023-03-18T13:22:06.532Z
1550,2004-09-15T00:00:00.000Z,HURRICANE IVAN,2004-09-13T00:00:00.000Z,2004-09-20T00:00:00.000Z,Major Disaster,MS,Mississippi,Hurricane,2004-09-16T00:00:00.000Z,2017-12-20T00:00:00.000Z,2017-12-19T00:00:00.000Z,4,1,1,1,1,e4f3bcd1-07ef-47c2-a6de-a75130bb28e4,695d4ac932e62fe74a13230c0fdd4f4d17739464,2023-03-18T13:22:06.532Z
1548,2004-09-15T00:00:00.000Z,HURRICANE IVAN,2004-09-13T00:00:00.000Z,2004-09-26T00:00:00.000Z,Major Disaster,LA,Louisiana,Hurricane,2004-09-16T00:00:00.000Z,2014-07-10T00:00:00.000Z,2014-07-10T00:00:00.000Z,6,1,1,1,1,771e54d0-efd5-47bc-b662-ed9bc18240cb,51a330ec2aac3f31434b3e0e7b664f3d8098b3c8,2023-03-18T13:22:06.532Z
1547,2004-09-15T00:00:00.000Z,TROPICAL STORM GASTON,2004-08-28T00:00:00.000Z,2004-08-30T00:00:00.000Z,Major Disaster,SC,South Carolina,Severe Storm,2004-09-14T00:00:00.000Z,2014-10-16T00:00:00.000Z,2014-10-14T00:00:00.000Z,4,0,0,1,1,9eaf4ed5-8e7b-45eb-b21e-6a59e39052b3,d5becbac2384db181c868cc8b84dcbc2a2dd03f4,2023-03-18T13:22:06.532Z
2556,2004-09-14T00:00:00.000Z,KAWAIHAE ROAD FIRE HAWAII,2004-09-12T00:00:00.000Z,2004-09-16T00:00:00.000Z,Fire Management,HI,Hawaii,Fire,2004-09-14T00:00:00.000Z,2005-03-16T00:00:00.000Z,2005-02-07T00:00:00.000Z,9,0,0,1,0,b0a09938-5667-4eda-b0e4-5e38c65cfb74,07c28a676bec1af5920700752e607ff77b826c25,2023-03-18T13:22:06.532Z
2555,2004-09-13T00:00:00.000Z,RIX-CA-OLD HIGHWAY WILDFIRE 9/13/04,2004-09-12T00:00:00.000Z,2004-09-17T00:00:00.000Z,Fire Management,CA,California,Fire,2004-09-13T00:00:00.000Z,2009-10-13T00:00:00.000Z,2009-09-29T00:00:00.000Z,9,0,0,1,0,ff3c8b4b-01e7-44ae-a308-7d86aceece4b,6a88ae91fc7498230408a6c6541df896401e9bfe,2023-03-18T13:22:06.532Z
1546,2004-09-10T00:00:00.000Z,TROPICAL STORM FRANCES,2004-09-07T00:00:00.000Z,2004-09-12T00:00:00.000Z,Major Disaster,NC,North Carolina,Hurricane,2004-09-09T00:00:00.000Z,2017-03-03T00:00:00.000Z,2015-11-04T00:00:00.000Z,4,1,1,1,1,77e50b1b-2b3f-4144-87cc-ee034ffeec07,27351bf80583cc71848955c1d65f5d481dc5f7cb,2023-03-18T13:22:06.532Z
2554,2004-09-04T00:00:00.000Z,CA-GEYSERS FIRE-09-04-2004,2004-09-03T00:00:00.000Z,2004-09-15T00:00:00.000Z,Fire Management,CA,California,Fire,2004-09-07T00:00:00.000Z,2015-11-19T00:00:00.000Z,2010-01-05T00:00:00.000Z,9,0,0,1,0,9c5c6a2b-3ea2-4a75-9e7b-b4d3bccf36fd,24b4101816deba70c790ac032900422cabd1b29a,2023-03-18T13:22:06.532Z
2553,2004-09-03T00:00:00.000Z,CA-PATTISON FIRE-09-03-2004,2004-09-03T00:00:00.000Z,2004-09-08T00:00:00.000Z,Fire Management,CA,California,Fire,2004-09-07T00:00:00.000Z,2009-10-13T00:00:00.000Z,2009-09-29T00:00:00.000Z,9,0,0,1,0,823df10c-df19-45c4-80cf-4f4b53e45de7,568dd797ed320e7bf80b6e087b52c87c18101068,2023-03-18T13:22:06.532Z
1544,2004-09-03T00:00:00.000Z,"SEVERE STORMS, FLOODING AND TORNADOES ASSOCIATED W TD GASTON",2004-08-30T00:00:00.000Z,2004-09-08T00:00:00.000Z,Major Disaster,VA,Virginia,Severe Storm,2004-09-03T00:00:00.000Z,2014-04-14T00:00:00.000Z,2011-03-15T00:00:00.000Z,3,1,1,1,1,9333d986-6ced-4a39-bfa2-064359f0b943,2bd8e9eb7ede695f82f97c4710cbfa47d9dab8c1,2023-03-18T13:22:06.532Z
2552,2004-09-02T00:00:00.000Z,CA-BEAR FIRE-09-02-2004,2004-09-02T00:00:00.000Z,2004-09-07T00:00:00.000Z,Fire Management,CA,California,Fire,2004-09-07T00:00:00.000Z,2009-09-30T00:00:00.000Z,2009-08-27T00:00:00.000Z,9,0,0,1,0,499183de-f605-4d87-a995-405bb876ae8a,a05c7d18472ffe6fcb386f7af937dbee757a39aa,2023-03-18T13:22:06.532Z
2551,2004-09-01T00:00:00.000Z,AK-TAYLOR COMPLEX FIRE-09-01-2004,2004-08-09T00:00:00.000Z,2004-09-12T00:00:00.000Z,Fire Management,AK,Alaska,Fire,2004-09-09T00:00:00.000Z,2008-01-10T00:00:00.000Z,2008-01-03T00:00:00.000Z,10,0,0,1,0,919f5872-b09b-4cf1-94c1-ef8fc9ed5b5d,8f8f3ebf34a2d5225bfeac85fc7f028baff0ab19,2023-03-18T13:22:06.532Z
1543,2004-09-01T00:00:00.000Z,HURRICANE CHARLEY,2004-08-14T00:00:00.000Z,2004-08-15T00:00:00.000Z,Major Disaster,SC,South Carolina,Hurricane,2004-08-30T00:00:00.000Z,2013-10-30T00:00:00.000Z,2013-09-27T00:00:00.000Z,4,0,0,1,1,7737578f-f95f-4306-97f2-7b60993286bd,ec141e9bb03005df68ee4d4e5c08f83e08c6a9a6,2023-03-18T13:22:06.532Z
1542,2004-09-01T00:00:00.000Z,"SEVERE STORMS, TORNADOES AND FLOODING",2004-07-03T00:00:00.000Z,2004-07-18T00:00:00.000Z,Major Disaster,IN,Indiana,Severe Storm,2004-08-30T00:00:00.000Z,2013-03-11T00:00:00.000Z,2013-03-11T00:00:00.000Z,5,0,0,1,1,bd5010ce-3d41-4f42-abc3-742ae7c046a9,704f53eedb9325c0f66bf5b76b18a8efc76d89fa,2023-03-18T13:22:06.532Z
1541,2004-08-26T00:00:00.000Z,"FLOODING, HIGH SURF, STORM SURGE, AND HIGH WINDS AS A RESULT OF SUPER TYPHOON CH",2004-08-21T00:00:00.000Z,2004-08-26T00:00:00.000Z,Major Disaster,MP,Northern Mariana Islands,Typhoon,2004-08-25T00:00:00.000Z,2015-01-20T00:00:00.000Z,2015-01-15T00:00:00.000Z,9,1,1,1,1,2129e010-6a88-40e2-a7f9-7697f6a89192,7b3529c8ea8fbd40549fdfdc4a25d7b7b31daf79,2023-03-18T13:22:06.532Z
1540,2004-08-26T00:00:00.000Z,WILDLAND FIRE,2004-07-14T00:00:00.000Z,2004-07-27T00:00:00.000Z,Major Disaster,NV,Nevada,Fire,2004-08-25T00:00:00.000Z,2014-03-25T00:00:00.000Z,2014-03-20T00:00:00.000Z,9,0,0,1,1,ae0aca23-54f8-4bde-b181-43e84fc7a59e,cf51b315f91b01067036a63c55d44bf25f235f6b,2023-03-18T13:22:06.532Z
2550,2004-08-25T00:00:00.000Z,ANDREW WILDFIRE,2004-08-25T00:00:00.000Z,2004-08-31T00:00:00.000Z,Fire Management,NV,Nevada,Fire,2004-08-31T00:00:00.000Z,2006-01-20T00:00:00.000Z,2006-01-04T00:00:00.000Z,9,0,0,1,0,42ac8631-406e-460f-9fc9-91101461ae51,e8130f13ade40787e5008100525d142371fcb886,2023-03-18T13:22:06.532Z
2549,2004-08-21T00:00:00.000Z,OR-BLAND MOUNTAIN WILDFIRE-08-20-2004,2004-08-20T00:00:00.000Z,2004-09-05T00:00:00.000Z,Fire Management,OR,Oregon,Fire,2004-08-31T00:00:00.000Z,2006-12-26T00:00:00.000Z,2006-12-11T00:00:00.000Z,10,0,0,1,0,952ded82-07e4-4fe9-8047-954b675f7959,2cd4250a6c86240b33a1a6bdba3eebbabba4744c,2023-03-18T13:22:06.532Z
2548,2004-08-14T00:00:00.000Z,CA-LAKE FIRE 08-14-2004,2004-08-14T00:00:00.000Z,2004-08-16T00:00:00.000Z,Fire Management,CA,California,Fire,2004-08-16T00:00:00.000Z,2009-12-02T00:00:00.000Z,2009-08-12T00:00:00.000Z,9,0,0,1,0,3496642f-b5c3-4866-b03c-aa6a869b965a,23422a2febd5b658f9cd800c10378d7241fa3580,2023-03-18T13:22:06.532Z
2547,2004-08-14T00:00:00.000Z,CA-FRENCH FIRE 08-14-2004,2004-08-14T00:00:00.000Z,2004-09-05T00:00:00.000Z,Fire Management,CA,California,Fire,2004-08-16T00:00:00.000Z,2009-10-13T00:00:00.000Z,2009-09-30T00:00:00.000Z,9,0,0,1,0,c99968b3-5f53-4362-be36-df0391e62565,fd015fbf4197c8f114d9fb77b29cf5f740f02ff2,2023-03-18T13:22:06.532Z
1539,2004-08-13T00:00:00.000Z,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,2004-08-11T00:00:00.000Z,2004-08-30T00:00:00.000Z,Major Disaster,FL,Florida,Hurricane,2004-08-13T00:00:00.000Z,2022-04-20T00:00:00.000Z,2022-04-19T00:00:00.000Z,4,1,1,1,1,080a34eb-da8c-4cb2-af79-384c411aaf86,bbf69e8d7fb5b0b1a3d74a866f6485b12b5d5245,2023-03-18T13:22:06.532Z
2546,2004-08-12T00:00:00.000Z,MUD LAKE FIRE,2004-08-12T00:00:00.000Z,2004-08-16T00:00:00.000Z,Fire Management,WA,Washington,Fire,2004-08-12T00:00:00.000Z,2006-09-27T00:00:00.000Z,2006-09-06T00:00:00.000Z,10,0,0,1,0,3aa694fd-316b-4923-8f05-9c29219b4e4f,4ed8b5a2c188186002a01d11b01b3bea82aff331,2023-03-18T13:22:06.532Z
2545,2004-08-11T00:00:00.000Z,CA OREGON FIRE 08-11-2004,2004-08-11T00:00:00.000Z,2004-08-15T00:00:00.000Z,Fire Management,CA,California,Fire,2004-08-12T00:00:00.000Z,2012-05-29T00:00:00.000Z,2009-09-30T00:00:00.000Z,9,0,0,1,0,16523653-cd73-44cb-a100-90aacbb9644f,154aec00a4a86863fbe71faefa5dded9639de01c,2023-03-18T13:22:06.532Z
2544,2004-08-11T00:00:00.000Z,CA-BEAR FIRE-08-11-2004,2004-08-11T00:00:00.000Z,2004-08-25T00:00:00.000Z,Fire Management,CA,California,Fire,2004-08-12T00:00:00.000Z,2009-10-13T00:00:00.000Z,2009-09-29T00:00:00.000Z,9,0,0,1,0,7add16dc-a139-4d9e-be59-a81b993fe711,8e513e87f10669e080490dabd08d4091406cd063,2023-03-18T13:22:06.532Z
2543,2004-08-11T00:00:00.000Z,WA-FISCHER WILDFIRE-08-11-2004,2004-08-11T00:00:00.000Z,2004-08-26T00:00:00.000Z,Fire Management,WA,Washington,Fire,2004-08-13T00:00:00.000Z,2006-11-15T00:00:00.000Z,2006-11-07T00:00:00.000Z,10,0,0,1,0,268f6b60-cfc4-4a76-a58a-c8f651040b59,08faa2c3ea26c956292ce89e1b2f868bffeddd11,2023-03-18T13:22:06.532Z
2542,2004-08-10T00:00:00.000Z,AK-BOLGEN CREEK FIRE-08-10-2004,2004-07-14T00:00:00.000Z,2004-09-01T00:00:00.000Z,Fire Management,AK,Alaska,Fire,2004-08-16T00:00:00.000Z,2008-01-10T00:00:00.000Z,2008-01-03T00:00:00.000Z,10,0,0,1,0,35f0cab1-1044-4643-9602-3fd002ae901b,645bdc797cf5e51aa3e9b9b5b2eeda8c58a77c35,2023-03-18T13:22:06.532Z
2541,2004-08-08T00:00:00.000Z,CA-STEVENS FIRE-08--8-2004,2004-08-08T00:00:00.000Z,2004-08-14T00:00:00.000Z,Fire Management,CA,California,Fire,2004-08-11T00:00:00.000Z,2010-01-12T00:00:00.000Z,2010-01-05T00:00:00.000Z,9,0,0,1,0,e972d109-39c7-4d8d-b4df-9567122f20aa,70320c6ed1c5487137fe4d4d4f6ceb4c94517957,2023-03-18T13:22:06.532Z
2540,2004-08-07T00:00:00.000Z,CA-CALAVERAS COMPLEX-08-07-2004,2004-08-06T00:00:00.000Z,2004-08-12T00:00:00.000Z,Fire Management,CA,California,Fire,2004-08-10T00:00:00.000Z,2009-10-13T00:00:00.000Z,2009-09-29T00:00:00.000Z,9,0,0,1,0,79a367c4-5e65-4e8a-ab19-a1503e56518d,16592f1ea02f23d351b75569ad5e5a1aa57b3d42,2023-03-18T13:22:06.532Z
1536,2004-08-06T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND LANDSLIDES",2004-07-22T00:00:00.000Z,2004-09-01T00:00:00.000Z,Major Disaster,WV,West Virginia,Severe Storm,2004-08-05T00:00:00.000Z,2010-11-18T00:00:00.000Z,2010-11-09T00:00:00.000Z,3,1,1,0,1,b379bb8e-3a61-4230-b4d6-74d117dcd2fc,2bb4c7e93e680a0d966c884fdf9ab84eee03b471,2023-03-18T13:22:06.532Z
1538,2004-08-06T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-07-27T00:00:00.000Z,2004-08-25T00:00:00.000Z,Major Disaster,PA,Pennsylvania,Severe Storm,2004-08-05T00:00:00.000Z,2011-09-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,3,1,1,0,1,c884fb85-5e91-49ec-af23-008a591b98be,7f49fbee29c68bd019b971867dfd8e7b03b10b86,2023-03-18T13:22:06.532Z
1537,2004-08-06T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-07-13T00:00:00.000Z,2004-07-15T00:00:00.000Z,Major Disaster,KY,Kentucky,Severe Storm,2004-08-05T00:00:00.000Z,2014-01-24T00:00:00.000Z,2013-11-13T00:00:00.000Z,4,0,0,1,1,56180fb9-765c-49f3-b78d-073c47c89adf,b638840265df5737c62b37493c8d13d5ee5ee599,2023-03-18T13:22:06.532Z
2539,2004-08-04T00:00:00.000Z,OR-REDWOOD HIGHWAY WILDFIRE-08-04-2004,2004-08-04T00:00:00.000Z,2004-08-06T00:00:00.000Z,Fire Management,OR,Oregon,Fire,2004-08-13T00:00:00.000Z,2015-05-20T00:00:00.000Z,2006-09-05T00:00:00.000Z,10,0,0,1,0,9dba533e-027b-4633-b15f-298fe161b7a5,401e85907e37cbe602a5f3f937935966a1fd6b63,2023-03-18T13:22:06.532Z
1534,2004-08-03T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-05-13T00:00:00.000Z,2004-06-17T00:00:00.000Z,Major Disaster,NY,New York,Severe Storm,2004-07-29T00:00:00.000Z,2023-01-24T00:00:00.000Z,2017-08-01T00:00:00.000Z,2,0,0,1,1,ec0a3e75-7420-4585-8964-fc2eb67e0e47,324e418ed5ba112871b0d695c95c3dac4c55d570,2023-03-18T13:22:06.532Z
1535,2004-08-03T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND TORNADOES",2004-06-12T00:00:00.000Z,2004-07-25T00:00:00.000Z,Major Disaster,KS,Kansas,Severe Storm,2004-08-02T00:00:00.000Z,2013-08-14T00:00:00.000Z,2011-03-08T00:00:00.000Z,7,0,0,1,1,eb471e28-07d2-43c9-b840-428598227405,96f8cf032ce9564e708f1a7de6da75b18be275e0,2023-03-18T13:22:06.532Z
2538,2004-07-30T00:00:00.000Z,ELK HEIGHTS FIRE,2004-07-30T00:00:00.000Z,2004-08-04T00:00:00.000Z,Fire Management,WA,Washington,Fire,2004-08-12T00:00:00.000Z,2006-09-27T00:00:00.000Z,2006-09-06T00:00:00.000Z,10,0,0,1,0,cb2003c2-cf04-44ed-8aa2-0cf17a9c4fb8,4d60874034e4e42a917222f1678d66aa05bab627,2023-03-18T13:22:06.532Z
2537,2004-07-30T00:00:00.000Z,DEEP HARBOR FIRE,2004-07-30T00:00:00.000Z,2004-08-05T00:00:00.000Z,Fire Management,WA,Washington,Fire,2004-08-09T00:00:00.000Z,2006-02-21T00:00:00.000Z,2006-01-26T00:00:00.000Z,10,0,0,1,0,4d4a88fe-1a2d-40f5-b9e3-9c8c887afe67,977a523f9bf5c44e8ba4add5de5536bb8f01e684,2023-03-18T13:22:06.532Z
1532,2004-07-29T00:00:00.000Z,"FLOODING, HIGH SURF, HIGH WINDS, AND WIND-DRIVEN RAIN ASSOCIATED W TYPH TINGTING",2004-06-27T00:00:00.000Z,2004-06-29T00:00:00.000Z,Major Disaster,MP,Northern Mariana Islands,Typhoon,2004-07-27T00:00:00.000Z,2015-01-20T00:00:00.000Z,2015-01-15T00:00:00.000Z,9,0,0,1,1,e27c8445-29dc-45a0-b742-55bdb0513c05,d492f1443236d4f08bb3f6de4c0bf1f230f49f60,2023-03-18T13:22:06.532Z
1533,2004-07-29T00:00:00.000Z,"HIGH WINDS, FLOODING, AND MUDSLIDES AS A RESULT OF TROPICAL STORM TINGTING",2004-06-26T00:00:00.000Z,2004-06-29T00:00:00.000Z,Major Disaster,GU,Guam,Severe Storm,2004-07-27T00:00:00.000Z,2012-03-06T00:00:00.000Z,2012-03-01T00:00:00.000Z,9,0,0,1,1,c13813d8-ddbc-4080-8660-f1e8d77adabf,b309b23f24945d16e8a2453475bb3b9fd6efbdbf,2023-03-18T13:22:06.532Z
